40458	0.909148
40460	0.900955
40462	0.983856
40464	1.113392
40466	1.156221
40468	1.184919
40469	1.147560
40471	1.144093
40473	1.109999
40475	1.091702
40477	1.132111
40479	0.992955
40481	1.012142
40483	1.023994
40485	1.075020
40487	1.101892
40489	1.074757
40492	1.041876
40494	0.936994
40496	0.923500
40498	0.940207
40500	0.982305
40502	1.007385
40504	1.050158
40505	1.057726
40507	1.082421
40509	1.113982
40511	1.094835
40513	1.084477
40515	1.116273
40517	1.134390
40519	1.130439
40521	1.078070
40523	1.046324
40525	1.097104
40527	1.068799
40529	1.018371
40531	0.968942
40534	0.925570
40536	0.946675
40538	0.940779
40539	0.885490
40541	0.877084
40543	0.831270
40545	0.879356
40547	0.926866
40549	0.973052
40551	0.940017
40553	0.979181
40555	1.065848
40557	1.117682
40559	1.288381
40561	1.106320
40563	1.099511
40565	1.025721
40567	0.959764
40569	0.876977
40571	0.705322
40573	0.616495
40576	0.692408
40577	0.810959
40579	0.944870
40581	1.016712
40583	1.054479
40585	1.096595
40587	1.053957
40589	1.001487
40591	1.003041
40593	0.965350
40595	0.958394
40597	0.949167
40599	0.963993
40601	0.988113
40603	1.013276
40605	0.976479
40607	0.920061
40609	0.882754
40611	0.977667
40612	1.007384
40614	1.003398
40616	1.021965
40619	1.010641
40621	0.987530
40623	0.919818
40625	0.876967
40627	0.885061
40629	0.944429
40631	0.958320
40633	1.023604
40635	1.050214
40637	1.033954
40639	1.008024
40641	0.981259
40643	0.973801
40645	0.975121
40646	0.956530
40648	0.917932
40650	0.906112
40652	0.909680
40654	0.935421
40656	0.956036
40658	0.990386
40660	1.035958
40663	1.061941
40665	1.068211
40667	1.074289
40669	1.080741
40671	1.076079
40673	1.053315
40675	1.018271
40677	0.979371
40679	0.944670
40681	0.923647
40682	0.913849
40684	0.917445
40686	0.956409
40688	0.976910
40690	1.027792
40692	1.063199
40694	1.072624
40696	1.068874
40698	1.049110
40700	1.001027
40702	0.963572
40705	0.961903
40707	0.923269
40709	0.921590
40711	0.928077
40713	0.899827
40715	0.929193
40717	0.966470
40718	1.039400
40720	1.098719
40722	1.178914
40724	1.246372
40726	1.230179
40728	1.205112
40730	1.138811
40732	1.040228
40734	0.967920
40736	0.893780
40738	0.862372
40740	0.852387
40742	0.897516
40744	0.973734
40747	1.048459
40749	1.085081
40751	1.105672
40753	1.133978
40754	1.131190
40756	1.118313
40758	0.998555
40760	1.044570
40762	1.039838
40764	0.940329
40766	0.917918
40768	0.936937
40770	0.932191
40772	0.954431
40774	0.972627
40776	1.008450
40778	1.015316
40780	1.038712
40782	1.064839
40784	1.075345
40786	1.057045
40788	1.043794
40790	1.016537
40792	1.037153
40794	1.034273
40796	0.991152
40798	0.984773
40800	0.973548
40802	1.008045
40804	1.041103
40806	1.083002
40808	1.119124
40810	1.145960
40812	1.145979
40814	1.112106
40816	1.082837
40818	1.070996
40820	1.008792
40822	1.018444
40824	1.012601
40825	1.014100
40827	1.014062
40829	0.988971
40832	1.023139
40834	1.006244
40836	1.029279
40838	1.030623
40840	1.062035
40842	1.095372
40844	1.117750
40846	1.125781
40848	1.135856
40850	1.170143
40852	1.192923
40854	1.216585
40856	1.210635
40858	1.161017
40860	1.099363
40861	1.045127
40863	1.025198
40865	1.019885
40867	1.008110
40869	1.038895
40871	1.058194
40873	1.059331
40876	1.074778
40878	1.072483
40880	1.075340
40882	1.047354
40884	1.034644
40886	1.067527
40888	1.080216
40890	1.088873
40892	1.063634
40894	1.037236
40896	1.029824
40897	1.012624
40899	0.994356
40901	0.975659
40903	1.003089
40905	0.998724
40907	0.997950
40909	1.012173
40911	1.006089
40913	1.008875
40915	1.036200
40918	1.026955
40920	1.107788
40922	1.099969
40924	1.098648
40926	1.054639
40928	1.018085
40930	1.000395
40931	0.934451
40933	0.920132
40935	0.943586
40937	1.047996
40939	1.078558
40941	1.080331
40943	1.064258
40945	1.035071
40947	1.050933
40949	1.034988
40951	1.016840
40953	1.025372
40955	1.076982
40957	1.099823
40960	1.108230
40962	1.075382
40964	1.072518
40965	1.084829
40967	1.092739
40969	1.120418
40971	1.102109
40973	1.107787
40975	1.094455
40977	1.111043
40979	1.074507
40981	1.084063
40983	1.080388
40985	1.067166
40987	1.080342
40989	1.024578
40991	1.040811
40993	1.004503
40995	1.033426
40997	1.027423
40998	1.053120
41000	1.037199
41003	1.064832
41005	1.078447
41007	1.096977
41009	1.076809
41011	1.072614
41013	1.069790
41015	1.084670
41017	1.052428
41019	1.034465
41021	1.065975
41023	1.070094
41025	1.079528
41027	1.032899
41029	1.015387
41031	1.022467
41032	1.024286
41034	1.038847
41036	1.015767
41038	0.966014
41040	0.961081
41042	0.930195
41044	0.944907
41047	0.920914
41049	0.935541
41051	0.937270
41053	0.973427
41055	0.970579
41057	0.916093
41059	0.940829
41061	0.949326
41063	0.971460
41065	1.001250
41066	1.045505
41068	1.059495
41070	1.043849
41072	1.022868
41074	0.993070
41076	0.969129
41078	0.932773
41080	0.942582
41082	0.980503
41084	0.986660
41086	0.857709
41089	0.904641
41091	0.976505
41093	0.944084
41095	0.892061
41097	0.901362
41099	0.951624
41100	0.926013
41102	0.881294
41104	0.907995
41106	0.942532
41108	0.926941
41110	0.945489
41112	1.029858
41114	1.024864
41116	1.035706
41118	1.009880
41120	1.039890
41122	0.989302
41124	0.938328
41126	0.888717
41128	0.898405
41131	0.923315
41133	0.854657
41135	0.841920
41136	0.904442
41138	0.900335
41140	0.986632
41142	1.021172
41144	1.025012
41146	0.946261
41148	0.986534
41150	1.000057
41152	0.990445
41154	0.939382
41156	0.944050
41158	0.972469
41160	0.983961
41162	1.002804
41164	0.947902
41166	0.927200
41168	0.964145
41169	1.006896
41171	1.017927
41174	1.021300
41176	1.035819
41178	1.055129
41180	1.051513
41182	1.014150
41184	0.983471
41186	0.955240
41188	0.935162
41190	0.917671
41192	0.950945
41194	0.991656
41196	1.000870
41198	1.020674
41200	1.026265
41202	1.052964
41203	1.001419
41205	0.984625
41207	0.975171
41209	0.950054
41211	0.913881
41213	0.880457
41216	0.896060
41218	0.849520
41220	0.852814
41222	0.926781
41224	0.970069
41226	1.015518
41228	0.995636
41230	1.043105
41232	1.015995
41234	1.017214
41236	0.958921
41238	0.968004
41239	0.956809
41241	0.971686
41243	0.995461
41245	0.999591
41247	1.019457
41249	1.059045
41251	1.079495
41253	1.077644
41255	1.057391
41257	1.032301
41260	1.026717
41262	1.021478
41264	1.013865
41266	0.985831
41268	0.957696
41270	0.973411
41272	0.868404
41274	0.880173
41275	0.834171
41277	0.872930
41279	0.892978
41281	0.956528
41283	1.041104
41285	1.058029
41287	1.122764
41289	1.090913
41291	1.104361
41293	1.040234
41295	1.033915
41297	0.981018
41299	0.968734
41302	0.931364
41304	0.959618
41306	0.935042
41308	0.929689
41310	0.963006
41311	0.981490
41313	1.025987
41315	1.085789
41317	1.098305
41319	1.094976
41321	1.104790
41323	1.075722
41325	1.027510
41327	1.054125
41329	0.982837
41331	0.972713
41333	0.901986
41335	0.908396
41337	0.932879
41339	1.000422
41341	1.046576
41344	1.091344
41345	1.140985
41347	1.157035
41349	1.133026
41351	1.112206
41353	1.088936
41355	1.054465
41357	1.022684
41359	0.987949
41361	0.947146
41363	0.926698
41365	0.942748
41367	0.973243
41369	1.011085
41371	1.051513
41373	1.102934
41375	1.154476
41377	1.186627
41379	1.165238
41380	1.239067
41382	1.080587
41384	1.051075
41387	0.988061
41389	0.957056
41391	0.904981
41393	0.866700
41395	0.875561
41397	0.920189
41399	1.038833
41401	1.077913
41403	1.068896
41405	1.192481
41407	1.188573
41409	1.196963
41411	1.177222
41413	1.034644
41415	0.985975
41416	0.933988
41418	0.880442
41420	0.882799
41422	0.881705
41424	0.938330
41426	0.993237
41428	1.055988
41431	1.171898
41433	1.180408
41435	1.157129
41437	1.118630
41439	1.032667
41441	1.005033
41443	0.951655
41445	0.903521
41447	0.888712
41449	0.892537
41451	0.959741
41453	1.025272
41454	1.051538
41456	1.086610
41458	1.094425
41460	1.169273
41462	1.168271
41464	1.171481
41466	1.157039
41468	1.133393
41470	1.105314
41473	1.072952
41475	1.048348
41477	1.071306
41479	1.080379
41481	1.074855
41483	1.051260
41485	1.046308
41487	1.042430
41488	1.040669
41490	1.100561
41492	1.129486
41494	1.148578
41496	1.178279
41498	1.154960
41500	1.128681
41502	1.143432
41504	1.179958
41506	1.212960
41508	1.210125
41510	1.174052
41512	1.100625
41515	1.065357
41517	1.083738
41519	1.066727
41521	1.171927
41523	1.099695
41524	1.061959
41526	1.051384
41528	1.071843
41530	1.019800
41532	0.996241
41534	0.975778
41536	1.023325
41538	1.040855
41540	1.038632
41542	1.078623
41544	1.057414
41546	1.102168
41548	1.048437
41550	1.101998
41552	1.096863
41554	1.209450
41556	1.157384
41559	1.172830
41560	1.110651
41562	1.095872
41564	1.005837
41566	0.938442
41568	0.887208
41570	0.840059
41572	0.826540
41574	0.819615
41576	0.884191
41578	0.931952
41580	0.986502
41582	1.055069
41584	1.049243
41586	1.101864
41588	1.021197
41590	1.025697
41592	1.045127
41593	1.035167
41595	1.117893
41597	1.155793
41600	1.172240
41602	1.074090
41604	1.052729
41606	1.038314
41608	0.997072
41610	0.940206
41612	0.962368
41614	0.966773
41616	0.976376
41618	0.978526
41620	1.002229
41622	0.973987
41624	1.008289
41626	1.028498
41627	1.116276
41629	1.129101
41631	1.129480
41633	1.164814
41635	1.154210
41637	1.135675
41639	1.095214
41641	1.018160
41644	1.023280
41646	0.982358
41648	1.046233
41650	1.060115
41652	1.017817
41654	1.014560
41656	1.064706
41658	1.100196
41660	1.102080
41662	1.096473
41663	1.023687
41665	1.033746
41667	1.049018
41669	1.037123
41671	1.007672
41673	0.988040
41675	1.021071
41677	1.079691
41679	1.095919
41681	1.069522
41683	1.052111
41686	1.023468
41688	1.038205
41690	1.018162
41692	1.024658
41694	1.006478
41696	1.000555
41697	1.049142
41699	1.024997
41701	1.058566
41703	1.072830
41705	1.011696
41707	0.987881
41709	0.951272
41711	0.967100
41713	0.979969
41715	0.943772
41717	0.975518
41719	0.943786
41721	0.948461
41723	0.990720
41725	1.004340
41728	1.058942
41730	0.939319
41731	0.942647
41733	0.989593
41735	0.977752
41737	0.916413
41739	0.899579
41741	0.871974
41743	0.923124
41745	0.934517
41747	1.038885
41749	0.914484
41751	0.919243
41753	0.910231
41755	0.929037
41757	0.911069
41759	0.917140
41761	0.945642
41763	0.947131
41765	0.950183
41766	0.989086
41768	1.013304
41771	0.990044
41773	0.981439
41775	0.932167
41777	0.930512
41779	0.917222
41781	0.963112
41783	0.983820
41785	1.016296
41787	0.966033
41789	1.031446
41791	0.991864
41793	0.900104
41795	0.887489
41797	0.880602
41799	0.831304
41800	0.891728
41802	0.899890
41804	0.939246
41806	0.986598
41808	1.058514
41810	1.139600
41812	1.180473
41815	1.225101
41817	1.233168
41819	1.251500
41821	1.143436
41823	1.007677
41825	0.939988
41827	0.921299
41829	0.904295
41831	0.954857
41833	0.950886
41835	1.032931
41836	1.015947
41838	0.972213
41840	1.042392
41842	1.020011
41844	1.114961
41846	1.088562
41848	1.207587
41850	1.143858
41852	1.195364
41854	1.201391
41857	1.116205
41859	0.980632
41861	0.978781
41863	0.917241
41865	0.944805
41867	0.910462
41869	0.964797
41871	0.939254
41873	1.005302
41874	0.974447
41876	0.995155
41878	1.036997
41880	1.035784
41882	1.092516
41884	1.052732
41886	1.069424
41888	1.050843
41890	1.020306
41892	1.014269
41894	1.004449
41896	0.885088
41899	0.862798
41901	0.842699
41903	0.870862
41905	1.034927
41907	1.114968
41908	1.097579
41910	1.072714
41912	1.051661
41914	1.058906
41916	0.997012
41918	0.860442
41920	0.836766
41922	0.823366
41924	0.866731
41926	0.852285
41928	0.815153
41930	0.871136
41932	0.939596
41934	1.016907
41936	1.107271
41938	1.115015
41940	1.033022
41943	0.955991
41944	0.918333
41946	1.065078
41948	0.971404
41950	0.974792
41952	0.894719
41954	0.928282
41956	0.934077
41958	0.935171
41960	0.886093
41962	0.914504
41964	0.974151
41966	1.099532
41968	1.033466
41970	1.099698
41972	1.130681
41974	1.132675
41976	1.078633
41978	1.002980
41979	0.960503
41981	0.952504
41984	0.995057
41986	0.987372
41988	1.054603
41990	1.075678
41992	1.072937
41994	1.082003
41996	1.099124
41998	1.121992
42000	1.164319
42002	1.176557
42004	1.149861
42006	1.090378
42008	0.982667
42010	0.947919
42012	0.899837
42014	0.924511
42015	1.028940
42017	1.064710
42019	1.058147
42021	0.923189
42023	1.087479
42025	1.079221
42028	1.145787
42030	1.147383
42032	1.107004
42034	1.070863
42036	1.000723
42038	1.009950
42040	0.971914
42042	0.945142
42044	0.979942
42046	0.992072
42048	1.041227
42049	1.038688
42051	1.022695
42053	0.970199
42055	0.918212
42057	0.945523
42059	0.934542
42061	0.951489
42063	1.001306
42065	1.046675
42067	1.109440
42070	1.004812
42072	0.844963
42074	0.650153
42076	0.703613
42078	0.729119
42080	0.906602
42082	0.827039
42084	1.127006
42085	1.163297
42087	1.093634
42089	1.217497
42091	1.059675
42093	1.120356
42095	1.107633
42097	1.155312
42099	1.130889
42101	0.931434
42103	0.816555
42105	0.716052
42107	0.854699
42109	0.929818
42112	0.864433
42114	0.836998
42116	0.796258
42118	0.887748
42120	1.009158
42121	1.035058
42123	1.029663
42125	0.968805
42127	0.987219
42129	1.030956
42131	1.084643
42133	0.999556
42135	0.972468
42137	0.967315
42139	0.936730
42141	0.906908
42143	1.069619
42145	1.005528
42147	1.035118
42149	0.960201
42151	1.026774
42153	0.965073
42155	0.934858
42157	1.011776
42159	0.985057
42161	1.150259
42163	1.216907
42165	1.273793
42167	1.351449
42169	1.270073
42171	1.273479
42173	1.229398
42175	1.153165
42177	1.193765
42179	1.176904
42181	1.185403
42183	1.229095
42185	1.223608
42187	1.289333
42189	1.286928
42191	1.325753
42192	1.271255
42194	1.286732
42196	1.328221
42199	1.371731
42201	1.344130
42203	1.290928
42205	1.239519
42207	1.084948
42209	1.261212
42211	1.189779
42213	1.371476
42215	1.400392
42217	1.257493
42219	1.351016
42221	1.249740
42223	1.293342
42225	1.235622
42227	1.281437
42229	1.279761
42230	1.213003
42232	1.163280
42234	1.132938
42236	1.086329
42238	1.023894
42241	1.026034
42243	1.030898
42245	1.045703
42247	1.019106
42249	0.972687
42251	1.002081
42253	1.040439
42255	1.013569
42257	1.034399
42259	0.976004
42261	0.931324
42263	0.921630
42264	0.894415
42266	0.870390
42268	0.901978
42270	0.917041
42272	0.935421
42274	0.998322
42276	0.982455
42278	1.050192
42280	1.011053
42283	0.997521
42285	0.908849
42287	0.788298
42289	0.792292
42291	0.784274
42293	0.872182
42295	0.935856
42297	0.923693
42299	1.007053
42300	1.031076
42302	1.004911
42304	0.986854
42306	0.980442
42308	0.975910
42310	0.999113
42312	0.951526
42314	0.990761
42316	0.919353
42318	0.969714
42320	0.955170
42322	1.031160
42324	1.110004
42327	1.069589
42329	1.056380
42331	1.048146
42333	1.127934
42334	1.230900
42336	1.192875
42338	1.147820
42340	1.005232
42342	0.998043
42344	0.958474
42346	0.875150
42348	0.993040
42350	0.976105
42352	1.091395
42354	1.114685
42356	1.125850
42358	1.160836
42360	1.119743
42362	1.103479
42364	1.029274
42366	0.989066
42369	0.972110
42370	0.898184
42372	0.917104
42374	0.907541
42376	1.074351
42378	1.068591
42380	1.129315
42382	1.226702
42384	1.241410
42386	1.308737
42388	1.102661
42390	1.012195
42392	0.884787
42394	0.867043
42396	0.923233
42398	0.896229
42400	0.906527
42402	0.958532
42404	1.080778
42405	1.070732
42407	1.078270
42409	1.037836
42412	1.102860
42414	1.193294
42416	1.195040
42418	1.110642
42420	1.111129
42422	0.968664
42424	0.910589
42426	0.938317
42428	0.916003
42430	0.943713
42432	0.962799
42434	0.935902
42436	0.975093
42438	0.992067
42440	1.068533
42441	1.164672
42443	1.050077
42445	0.980589
42447	1.013390
42449	1.013235
42451	1.005937
42454	0.905766
42456	0.936480
42458	1.009119
42460	0.972222
42462	1.018174
42464	1.085931
42466	1.013688
42468	1.026388
42470	0.834412
42472	0.854969
42474	0.807694
42475	0.795464
42477	0.755756
42479	0.888953
42481	0.987494
42483	1.125381
42485	1.135695
42487	1.261823
42489	1.186974
42491	1.154207
42493	0.997431
42496	0.825396
42498	0.819194
42500	0.770218
42502	0.795568
42504	0.800428
42506	0.780174
42508	0.873009
42510	1.017193
42512	1.018575
42513	1.099166
42515	1.071097
42517	1.102671
42519	1.213643
42521	1.217832
42523	1.016494
42525	1.010422
42527	0.851155
42529	0.795449
42531	0.729995
42533	0.773975
42535	0.873771
42537	0.914593
42540	1.012089
42542	1.133367
42544	1.227360
42546	1.252173
42548	1.199553
42549	1.087514
42551	0.976280
42553	0.939105
42555	0.780661
42557	0.748258
42559	0.682423
42561	0.732667
42563	0.911949
42565	1.041828
42567	1.057203
42569	1.111590
42571	1.211652
42573	1.113963
42575	0.924752
42577	0.897492
42579	0.841625
42582	0.894675
42584	0.774396
42585	0.792126
42587	0.881159
42589	0.897222
42591	0.908247
42593	0.972243
42595	1.111389
42597	1.110954
42599	1.140663
42601	1.094084
42603	1.013354
42605	0.922408
42607	0.791340
42609	0.765956
42611	0.771369
42613	0.770626
42615	0.812020
42617	0.865543
42619	0.848525
42620	0.917130
42622	0.960163
42625	1.100698
42627	1.185160
42629	1.216569
42631	1.388810
42633	1.176410
42635	0.946625
42637	0.709758
42639	0.756070
42641	0.680247
42643	0.785539
42645	0.945742
42647	1.156900
42649	1.371143
42651	1.150451
42653	1.234994
42655	1.278848
42656	1.144756
42658	1.151386
42660	1.208644
42662	1.299609
42664	1.279300
42667	1.061493
42669	0.967475
42671	1.067813
42673	1.152710
42675	1.255292
42677	1.291981
42679	1.304144
42681	1.302232
42683	1.177578
42685	1.131926
42687	1.170010
42689	1.254080
42691	1.293716
42692	1.196123
42694	1.160559
42696	1.151085
42698	1.012356
42700	0.996850
42702	1.078093
42704	1.152418
42706	1.185085
42708	1.224328
42711	1.277937
42713	1.229390
42715	1.115890
42717	1.001232
42719	0.950343
42721	1.003759
42723	1.039269
42725	1.051400
42727	0.969379
42728	1.083882
42730	0.978328
42732	1.362209
42734	1.072933
42736	1.188574
42738	1.388727
42740	1.281977
42742	1.320759
42744	1.210071
42746	1.238180
42748	1.099034
42750	0.967135
42753	1.092235
42755	1.183167
42757	1.325903
42759	1.318122
42761	1.292646
42763	1.274448
42764	1.445872
42766	1.262972
42768	1.197315
42770	1.146223
42772	1.207841
42774	1.312279
42776	1.315341
42778	1.352494
42780	1.495423
42782	1.482909
42784	1.585761
42786	1.554398
42788	1.268136
42790	1.281719
42792	1.172188
42795	1.042131
42797	1.029180
42799	1.121603
42801	1.111686
42802	1.264571
42804	1.384228
42806	1.394182
42808	1.385497
42810	1.391612
42812	1.423285
42814	1.319269
42816	1.205187
42818	0.997509
42820	1.015296
42822	1.042039
42824	1.107379
42826	1.121899
42828	1.110520
42830	1.043645
42832	0.998634
42834	1.079917
42836	1.078230
42838	0.985303
42840	0.997908
42842	0.896807
42844	0.885917
42846	0.930401
42848	0.952916
42850	0.876898
42852	0.824390
42854	0.822673
42856	0.726708
42858	0.680175
42860	0.674712
42862	0.644039
42864	0.733104
42866	0.754303
42868	0.833313
42870	0.836998
42872	0.809553
42873	0.772322
42875	0.733708
42877	0.664960
42880	0.649297
42882	0.548849
42884	0.550228
42886	0.533422
42888	0.671165
42890	0.624082
42892	0.848573
42894	0.896340
42896	0.908695
42898	0.928128
42900	0.893306
42902	0.847552
42904	0.703606
42906	0.513355
42908	0.512678
42909	0.630050
42911	0.693286
42913	0.740532
42915	0.800314
42917	0.805820
42919	0.901708
42921	0.848078
42924	0.842102
42926	0.909858
42928	0.908569
42930	0.811771
42932	0.869434
42934	0.922414
42936	0.941890
42938	0.944434
42940	0.974689
42942	0.994598
42943	0.890383
42945	0.920095
42947	1.014409
42949	0.958943
42951	1.187283
42953	1.232064
42955	1.341702
42957	1.407188
42959	1.456907
42961	1.261125
42963	1.202765
42966	1.196443
42968	1.210863
42970	1.161798
42972	1.140307
42974	1.152536
42976	1.157255
42978	1.203709
42979	1.344820
42981	1.407217
42983	1.412390
42985	1.402077
42987	1.243371
42989	1.175848
42991	1.184617
42993	1.070136
42995	1.032240
42997	1.048040
42999	1.074772
43001	1.270263
43003	1.365104
43005	1.343660
43008	1.284462
43010	1.194466
43012	1.207088
43014	1.268183
43015	1.368143
43017	1.236712
43019	1.180105
43021	1.112031
43023	1.028956
43025	0.931437
43027	0.895954
43029	0.953075
43031	1.024833
43033	0.982649
43035	1.124000
43037	1.152522
43039	1.167375
43041	1.074818
43043	0.946297
43045	1.027377
43047	0.924838
43049	0.877526
43051	0.880820
43053	0.903803
43055	0.888353
43057	0.877430
43059	0.949581
43061	0.947329
43063	0.934696
43065	0.872189
43067	0.971455
43069	0.905257
43071	0.927939
43073	0.898521
43075	0.768299
43077	0.707022
43079	0.815770
43081	0.845121
43083	0.814660
43085	0.874944
43087	0.965603
43088	1.004010
43090	1.147871
43092	1.096562
43095	1.074290
43097	1.068244
43099	0.846675
43101	0.988153
43103	0.912000
43105	0.906135
43107	0.813013
43109	0.852811
43111	0.897016
43113	0.945683
43115	1.036955
43117	1.095831
43119	1.026627
43121	1.005502
43122	0.933088
43124	0.954930
43126	0.881173
43128	0.867000
43130	0.852436
43132	0.947437
43134	0.973160
43137	1.131143
43139	1.213509
43141	1.233719
43143	1.119479
43145	0.998449
43147	1.048748
43149	0.951085
43151	0.924460
43153	0.921145
43155	0.907059
43157	0.901464
43158	0.967112
43160	0.996124
43162	0.990463
43164	1.054162
43166	1.055180
43168	1.126203
43170	1.208904
43172	1.079177
43174	1.023072
43176	1.050017
43179	1.139234
43181	1.061556
43183	0.854340
43185	0.938641
43187	0.879972
43189	0.946140
43191	0.979884
43193	1.026319
43194	1.162205
43196	1.093933
43198	1.029661
43200	1.069862
43202	1.050397
43204	0.943177
43206	0.847206
43208	0.859725
43210	0.956559
43212	1.010675
43214	1.016631
43216	0.958542
43218	0.929955
43220	1.012269
43223	1.028843
43225	1.034877
43227	0.944803
43228	0.904189
43230	0.900741
43232	0.886911
43234	0.856892
43236	0.822756
43238	0.840210
43240	0.886702
43242	1.023304
43244	1.083046
43246	0.973606
43248	0.913079
43250	1.004017
43252	1.023075
43254	1.037312
43256	1.022464
43258	0.990436
43260	1.000501
43261	0.878817
43264	0.980771
43266	0.915052
43268	0.866428
43270	0.775874
43272	0.811240
43274	0.948906
43276	0.957809
43278	0.945962
43280	1.035047
43282	1.109158
43284	1.056810
43286	1.102292
43288	1.094037
43290	1.100131
43292	0.940331
43294	1.027996
43295	0.980703
43297	1.007183
43299	1.017233
43301	1.016562
43303	1.020416
43305	1.236395
43308	1.377055
43310	1.422055
43312	1.261958
43314	1.181768
43316	1.147106
43318	1.258675
43320	1.137073
43322	1.123317
43324	1.022510
43326	1.138300
43328	1.155346
43330	1.129868
43331	1.217767
43333	1.144972
43335	1.169544
43337	1.239854
43339	1.343475
43341	1.378064
43343	1.230980
43345	1.154446
43347	1.151105
43350	1.375210
43352	1.319145
43354	1.191841
43356	1.156777
43358	1.192835
43360	1.270185
43362	1.187104
43364	1.139592
43366	1.224813
43368	1.121728
43369	1.108127
43371	1.132384
43373	1.086316
43375	1.122458
43377	1.053344
43379	1.231783
43381	1.323722
43383	1.418159
43385	1.381576
43387	1.350358
43389	1.351232
43392	1.364051
43394	1.254490
43396	1.229382
43398	1.146438
43400	1.126020
43402	1.134956
43404	1.182216
43406	1.156863
43407	1.190848
43409	1.167264
43411	1.395398
43413	1.294593
43415	1.270060
43417	1.107884
43419	1.312567
43421	1.335228
43423	1.387882
43425	1.250790
43427	1.448870
43429	1.221067
43431	1.057793
43433	1.252495
43436	1.222818
43438	1.163826
43440	0.959714
43442	1.010736
43443	1.068727
43445	1.037036
43447	0.999670
43449	0.927449
43451	0.969706
43453	1.000880
43455	1.069751
43457	1.145138
43459	1.102517
43461	1.077685
43463	0.966900
43465	1.013124
43467	0.988079
43469	0.928510
43471	0.947250
43473	0.958304
43475	0.905303
43476	0.820263
43479	0.905695
43481	0.824997
